action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[-34.857143   35.912086  -44.527473    0.8791209 -76.79121   -61.142857
  28.175825 ]","[-29.411604   33.353935   52.12759     0.8765157 -77.31137   -60.68923
  27.630909 ]",14.766666,443,0,443,0
"[-34.68132    36.175823  -43.64835     0.8791209 -76.87912   -61.31868
  28.175825 ]","[-29.673664   33.600224   51.792435    0.8767785 -77.31866   -60.74935
  27.630909 ]",14.8,444,0,444,0
"[-34.68132    36.43956   -43.12088     0.8791209 -76.79121   -61.31868
  28.175825 ]","[-29.92688   33.805073  51.48768    0.876965 -77.32137  -60.79805
  27.630909]",14.833333,445,0,445,0
"[-34.68132    36.87912   -42.76923     0.8791209 -76.61539   -61.67033
  28.175825 ]","[-30.138428   33.961617   51.232048    0.8770921 -77.3213    -60.834282
  27.630909 ]",14.866667,446,0,446,0
"[-33.978024   37.846153  -42.065933    0.8791209 -76.61539   -61.406593
  28.175825 ]","[-30.450647   34.175034   50.838818    0.8772956 -77.315285  -60.881973
  27.630909 ]",14.9,447,0,447,0
"[-33.714287   38.10989   -42.065933    0.8791209 -76.7033    -61.406593
  28.175825 ]","[-30.769781   34.382828   50.401825    0.8774736 -77.3005    -60.92831
  27.630909 ]",14.933333,448,0,448,0
"[-33.53846    38.197803  -42.68132     0.8791209 -76.61539   -61.31868
  28.175825 ]","[-30.999271   34.53054    50.06308     0.8776177 -77.28545   -60.961483
  27.630909 ]",14.966666,449,0,449,0
"[-33.362637   38.197803  -43.296703    0.8791209 -76.61539   -61.142857
  28.175825 ]","[-31.286777   34.726715   49.598316    0.8777449 -77.26046   -61.005173
  27.630909 ]",15.0,450,0,450,0
"[-32.747253    38.197803   -43.824177     0.96703297 -76.61539
 -61.67033     28.175825  ]","[-31.48237     34.877697    49.24341      0.87785506 -77.239624
 -61.03496     27.630909  ]",15.033334,451,0,451,0
"[-32.131866    38.197803   -44.79121      0.96703297 -76.61539
 -61.758244    28.175825  ]","[-31.66225    35.032463   48.890022    0.8779907 -77.21719   -61.06286
  27.630909 ]",15.066667,452,0,452,0
"[-31.868132   38.10989   -46.10989     0.8791209 -76.17583   -61.934067
  28.175825 ]","[-31.873724    35.239532    48.43692      0.87810093 -77.185036
 -61.09418     27.630909  ]",15.1,453,0,453,0
"[-31.78022    38.021976  -46.46154     0.8791209 -75.03297   -62.197803
  28.175825 ]","[-31.990366    35.36852     48.170128     0.87849087 -77.16453
 -61.11213     27.630909  ]",15.133333,454,0,454,0
"[-31.516483   37.934067  -46.813187    0.8791209 -73.53846   -62.285713
  28.175825 ]","[-32.11793     35.53287     47.847485     0.87980485 -77.13713
 -61.137966    27.630909  ]",15.166667,455,0,455,0
"[-31.076923   37.846153  -47.076923    0.8791209 -73.01099   -62.46154
  28.175825 ]","[-32.220276   35.692852   47.561546    0.8817546 -77.10767   -61.165855
  27.630909 ]",15.2,456,0,456,0
"[-30.10989    37.846153  -47.34066     0.8791209 -73.45055   -62.46154
  28.175825 ]","[-32.297947   35.846607   47.319584    0.8833991 -77.06933   -61.19778
  27.630909 ]",15.233334,457,0,457,0
"[-29.406593   37.758244  -48.043957    0.8791209 -73.45055   -62.46154
  28.175825 ]","[-32.352165   35.992035   47.119564    0.8844079 -77.008644  -61.234486
  27.630909 ]",15.266666,458,0,458,0
"[-29.142857   37.406593  -48.835163    0.8791209 -73.53846   -62.54945
  28.175825 ]","[-32.38275    36.119164   46.969784    0.8850182 -76.92665   -61.27286
  27.630909 ]",15.3,459,0,459,0
"[-28.791208   37.054947  -49.626373    0.8791209 -73.53846   -62.98901
  28.175825 ]","[-32.393475   36.247574   46.84085     0.8854506 -76.81561   -61.319214
  27.630909 ]",15.333333,460,0,460,0
"[-28.43956    36.703297  -50.417583    0.8791209 -73.0989    -63.78022
  28.175825 ]","[-32.382706   36.349422   46.758003    0.8856964 -76.70966   -61.361263
  27.630909 ]",15.366667,461,0,461,0
"[-28.175825   36.35165   -51.20879     0.8791209 -73.0989    -64.57143
  28.175825 ]","[-32.336994   36.460598   46.69399     0.8859592 -76.575066  -61.41182
  27.630909 ]",15.4,462,0,462,0
"[-28.087912   35.824177  -52.087914    0.8791209 -73.0989    -65.27473
  28.175825 ]","[-32.26396    36.557903   46.66865     0.8860948 -76.43464   -61.466583
  27.630909 ]",15.433333,463,0,463,0
"[-27.824175   35.56044   -52.527473    0.8791209 -73.0989    -65.45055
  28.175825 ]","[-32.199085    36.616386    46.67353      0.88610333 -76.33489
 -61.509274    27.630909  ]",15.466666,464,0,464,0
"[-27.648352   35.472527  -52.967033    0.8791209 -73.0989    -65.53846
  28.175825 ]","[-32.08671     36.68615     46.717728     0.88610333 -76.18683
 -61.583794    27.630909  ]",15.5,465,0,465,0
"[-27.648352   35.12088   -53.67033     0.8791209 -73.0989    -65.53846
  28.175825 ]","[-31.955143    36.736908    46.804558     0.88606095 -76.03479
 -61.676636    27.630909  ]",15.533334,466,0,466,0
"[-27.648352   34.76923   -54.54945     0.8791209 -73.27473   -65.53846
  28.175825 ]","[-31.818602    36.764732    46.921375     0.88597614 -75.893295
 -61.7817      27.630909  ]",15.566667,467,0,467,0
"[-27.56044    34.505493  -55.604397    0.8791209 -73.36264   -65.62637
  28.175825 ]","[-31.67083     36.775734    47.069626     0.88589984 -75.752884
 -61.90329     27.630909  ]",15.6,468,0,468,0
"[-27.384615   34.32967   -56.923077    0.8791209 -73.62637   -65.62637
  28.175825 ]","[-31.53951     36.77491     47.21609      0.88574725 -75.636734
 -62.01265     27.630909  ]",15.633333,469,0,469,0
"[-27.296703   33.89011   -58.32967     0.8791209 -73.62637   -65.71429
  28.175825 ]","[-31.36226    36.75916    47.43594     0.8855862 -75.4886    -62.162712
  27.630909 ]",15.666667,470,0,470,0
"[-27.296703   33.626373  -59.384617    0.8791209 -73.71429   -65.71429
  28.175825 ]","[-31.209711   36.729153   47.650063    0.8852641 -75.368706  -62.295624
  27.630909 ]",15.7,471,0,471,0
"[-27.208792   33.626373  -60.          0.8791209 -73.71429   -65.62637
  28.175825 ]","[-31.024338   36.676994   47.938488    0.8850182 -75.234505  -62.45613
  27.630909 ]",15.733334,472,0,472,0
"[-27.120878   33.802197  -60.263737    0.8791209 -73.89011   -65.62637
  28.175825 ]","[-30.839031   36.607418   48.270527    0.8845859 -75.108284  -62.61788
  27.630909 ]",15.766666,473,0,473,0
"[-27.032967   33.89011   -60.35165     0.8791209 -73.97802   -65.71429
  28.175825 ]","[-30.679403   36.53647    48.587708    0.8843655 -75.0104    -62.757298
  27.630909 ]",15.8,474,0,474,0
"[-27.032967   34.241756  -60.43956     0.8791209 -74.06593   -65.71429
  28.175825 ]","[-30.494184   36.438366   49.00355     0.8839925 -74.90385   -62.918972
  27.630909 ]",15.833333,475,0,475,0
"[-27.032967   34.505493  -60.43956     0.8791209 -74.06593   -65.71429
  28.175825 ]","[-30.350254    36.356586    49.349186     0.88383144 -74.82719
 -63.040363    27.630909  ]",15.866667,476,0,476,0
"[-27.032967   34.857143  -60.43956     0.8791209 -74.24176   -65.71429
  28.175825 ]","[-30.182856   36.252544   49.785633    0.8835771 -74.74303   -63.18516
  27.630909 ]",15.9,477,0,477,0
"[-27.032967   35.472527  -60.43956     0.8791209 -74.85714   -65.71429
  28.175825 ]","[-29.974327    36.122284    50.35375      0.88333976 -74.65055
 -63.35864     27.630909  ]",15.933333,478,0,478,0
"[-27.032967   36.087914  -60.263737    0.8791209 -75.38461   -65.62637
  28.175825 ]","[-29.78605    36.004578   50.89598     0.8830346 -74.57646   -63.515717
  27.630909 ]",15.966666,479,0,479,0
"[-27.032967   36.527473  -60.175823    0.8791209 -75.73627   -65.71429
  28.175825 ]","[-29.615463   35.903328   51.401005    0.8827803 -74.51684   -63.657185
  27.630909 ]",16.0,480,0,480,0
"[-27.032967   36.87912   -60.175823    0.8791209 -75.82417   -65.71429
  28.175825 ]","[-29.46487     35.821236    51.86423      0.88256836 -74.47204
 -63.78106     27.630909  ]",16.033333,481,0,481,0
"[-27.032967   37.142857  -60.087914    0.8791209 -75.82417   -65.71429
  28.175825 ]","[-29.342436   35.76381    52.244423    0.8824073 -74.44453   -63.88037
  27.630909 ]",16.066668,482,0,482,0
"[-27.120878   37.494507  -59.912086    0.8791209 -75.82417   -65.71429
  28.175825 ]","[-29.191095    35.70632     52.7265       0.88213605 -74.42572
 -64.00297     27.630909  ]",16.1,483,0,483,0
"[-27.208792   37.582417  -59.824177    0.8791209 -75.91209   -65.71429
  28.175825 ]","[-29.045635    35.670815    53.19166      0.88193256 -74.42367
 -64.120186    27.630909  ]",16.133333,484,0,484,0
"[-27.208792   37.846153  -59.824177    0.8791209 -76.26373   -65.71429
  28.175825 ]","[-28.918518    35.65758     53.60471      0.88174605 -74.4353
 -64.222       27.630909  ]",16.166666,485,0,485,0
"[-27.208792   37.846153  -59.824177    0.8791209 -76.61539   -65.71429
  28.175825 ]","[-28.788721    35.65935     54.031918     0.88159347 -74.46338
 -64.32669     27.630909  ]",16.2,486,0,486,0
"[-27.208792   37.934067  -59.912086    0.8791209 -76.7033    -65.71429
  28.175825 ]","[-28.675085   35.677795   54.406384    0.8813646 -74.4971    -64.4184
  27.630909 ]",16.233334,487,0,487,0
"[-27.208792   37.934067  -60.087914    0.8791209 -76.87912   -65.71429
  28.175825 ]","[-28.595379   35.704323   54.67421     0.8812968 -74.52734   -64.48413
  27.630909 ]",16.266666,488,0,488,0
"[-27.208792   38.021976  -60.263737    0.8791209 -77.05495   -65.71429
  28.175825 ]","[-28.487862   35.7555     55.041748    0.8811103 -74.579765  -64.573875
  27.630909 ]",16.3,489,0,489,0
"[-27.208792   38.373627  -60.263737    0.8791209 -77.23077   -65.71429
  28.175825 ]","[-28.38766     35.8197      55.387592     0.88100857 -74.643265
 -64.657906    27.630909  ]",16.333334,490,0,490,0
"[-27.296703   38.725273  -60.263737    0.8791209 -77.40659   -65.71429
  28.175825 ]","[-28.301163    35.88704     55.68893      0.88083905 -74.7117
 -64.729996    27.630909  ]",16.366667,491,0,491,0
"[-27.472527   39.076923  -60.35165     0.8791209 -77.58242   -65.71429
  28.175825 ]","[-28.233776   35.948692   55.92897     0.8807373 -74.77488   -64.786995
  27.630909 ]",16.4,492,0,492,0
"[-27.472527   39.34066   -60.43956     0.8791209 -77.93407   -65.62637
  28.175825 ]","[-28.158216    36.028244    56.20481      0.88061863 -74.85712
 -64.85234     27.630909  ]",16.433332,493,0,493,0
"[-27.56044    39.604397  -60.615383    0.8791209 -78.1978    -65.62637
  28.175825 ]","[-28.088757   36.115166   56.466927    0.8805169 -74.94592   -64.913345
  27.630909 ]",16.466667,494,0,494,0
"[-27.736263   39.692307  -60.703297    0.8791209 -78.28571   -65.71429
  28.175825 ]","[-28.019148    36.218327    56.735683     0.88038975 -75.04886
 -64.97478     27.630909  ]",16.5,495,0,495,0
"[-28.         39.78022   -60.967033    0.8791209 -78.28571   -65.71429
  28.175825 ]","[-27.957825  36.332962  56.9903     0.880288 -75.161316 -65.031364
  27.630909]",16.533333,496,0,496,0
"[-28.         39.78022   -61.142857    0.8791209 -78.28571   -65.71429
  28.175825 ]","[-27.911602   36.438538   57.195686    0.8802202 -75.26246   -65.07562
  27.630909 ]",16.566668,497,0,497,0
"[-28.087912   39.78022   -61.31868     0.8791209 -78.28571   -65.71429
  28.175825 ]","[-27.870934   36.550514   57.392544    0.8801439 -75.36874   -65.11627
  27.630909 ]",16.6,498,0,498,0
"[-28.087912   39.604397  -61.582417    0.8791209 -78.37363   -65.8022
  28.175825 ]","[-27.834427   36.679214   57.599274    0.8800676 -75.49002   -65.15844
  27.630909 ]",16.633333,499,0,499,0
"[-28.087912   39.604397  -62.197803    0.8791209 -78.46154   -65.89011
  28.175825 ]","[-27.803576   36.824276   57.81544     0.8799659 -75.62642   -65.20133
  27.630909 ]",16.666666,500,0,500,0
"[-28.087912   39.516483  -62.637363    0.8791209 -78.37363   -66.59341
  28.175825 ]","[-27.782276  36.971756  58.02511    0.879915 -75.76311  -65.24077
  27.630909]",16.7,501,0,501,0
"[-28.087912   39.42857   -62.637363    0.7912088 -78.37363   -67.47253
  28.175825 ]","[-27.769188    37.096756    58.19832      0.87983024 -75.878456
 -65.27268     27.630909  ]",16.733334,502,0,502,0
"[-28.087912   39.252747  -62.813187    0.7912088 -78.37363   -68.26373
  28.175825 ]","[-27.760283   37.24209    58.40133     0.8797794 -76.01515   -65.308975
  27.630909 ]",16.766666,503,0,503,0
"[-28.087912   39.164837  -62.725273    0.7912088 -78.37363   -68.61539
  28.175825 ]","[-27.756767    37.36134     58.57433      0.87972856 -76.13047
 -65.34103     27.630909  ]",16.8,504,0,504,0
"[-28.175825   39.076923  -62.637363    0.7912088 -78.37363   -68.7033
  28.175825 ]","[-27.75634     37.47746     58.750008     0.87961835 -76.2419
 -65.37948     27.630909  ]",16.833334,505,0,505,0
"[-28.263737   39.076923  -62.373627    0.7032967 -78.37363   -68.7033
  28.175825 ]","[-27.757774   37.60746    58.958702    0.8785926 -76.371445  -65.43919
  27.630909 ]",16.866667,506,0,506,0
"[-28.351648   39.164837  -61.934067    0.7032967 -78.46154   -68.7033
  28.175825 ]","[-27.763403   37.71936    59.15106     0.8763631 -76.48756   -65.51168
  27.630909 ]",16.9,507,0,507,0
"[-28.43956    39.164837  -61.67033     0.7032967 -78.37363   -68.79121
  28.175825 ]","[-27.7718      37.823948    59.340733     0.87298924 -76.59886
 -65.60046     27.630909  ]",16.933332,508,0,508,0
"[-28.703297   39.164837  -61.23077     0.7032967 -78.28571   -68.79121
  28.175825 ]","[-27.782887   37.92802    59.539413    0.8708954 -76.71486   -65.71071
  27.630909 ]",16.966667,509,0,509,0
"[-28.967033   39.42857   -60.43956     0.7032967 -78.28571   -68.79121
  28.175825 ]","[-27.79564    38.01651    59.713554    0.8679623 -76.81677   -65.823425
  27.630909 ]",17.0,510,0,510,0
"[-29.142857   39.78022   -59.56044     0.7032967 -78.28571   -68.79121
  28.175825 ]","[-27.811604   38.099445   59.874638    0.8632829 -76.9148    -65.93991
  27.630909 ]",17.033333,511,0,511,0
"[-29.318682   40.131866  -58.945053    0.7032967 -78.1978    -68.79121
  28.175825 ]","[-27.82996    38.170753   60.008965    0.8583747 -77.00118   -66.05161
  27.630909 ]",17.066668,512,0,512,0
"[-29.406593   40.747253  -58.505493    0.7032967 -78.28571   -68.79121
  28.175825 ]","[-27.852484   38.238167   60.12778     0.8530002 -77.0817    -66.1647
  27.630909 ]",17.1,513,0,513,0
"[-29.582418   41.362637  -57.978024    0.7032967 -78.28571   -68.87912
  28.175825 ]","[-27.8853     38.31552    60.24233     0.8463881 -77.171265  -66.300354
  27.630909 ]",17.133333,514,0,514,0
"[-29.758242   41.45055   -57.802197    0.7032967 -78.28571   -69.05495
  28.175825 ]","[-27.922882   38.388264   60.319557    0.8399879 -77.24825   -66.4258
  27.630909 ]",17.166666,515,0,515,0
"[-29.846153   41.626373  -57.714287    0.7032967 -78.28571   -69.14286
  28.175825 ]","[-27.970682   38.472477   60.370888    0.8331977 -77.3262    -66.558464
  27.630909 ]",17.2,516,0,516,0
"[-30.10989    41.626373  -57.626373    0.7032967 -78.37363   -69.14286
  28.175825 ]","[-28.020609    38.55944     60.388863     0.82670426 -77.394196
 -66.67925     27.630909  ]",17.233334,517,0,517,0
"[-30.10989    41.714287  -57.362637    0.7032967 -78.63736   -69.14286
  28.175825 ]","[-28.076643  38.656605  60.381268   0.820499 -77.45714  -66.79896
  27.630909]",17.266666,518,0,518,0
"[-30.10989    41.978024  -57.0989      0.7032967 -78.81319   -69.14286
  28.175825 ]","[-28.131954    38.75354     60.352844     0.81485325 -77.510864
 -66.90733     27.630909  ]",17.3,519,0,519,0
"[-30.285715    42.241756   -56.835163     0.61538464 -78.9011
 -69.14286     28.175825  ]","[-28.192434   38.856937   60.308483    0.8092753 -77.561874  -67.01341
  27.630909 ]",17.333334,520,0,520,0
"[-30.461538    42.417583   -56.307693     0.61538464 -78.98901
 -69.14286     28.175825  ]","[-28.281712   39.004253   60.226288    0.8017985 -77.6286    -67.15826
  27.630909 ]",17.366667,521,0,521,0
"[-30.637363    43.032967   -56.043957     0.52747256 -78.98901
 -69.14286     28.175825  ]","[-28.377142   39.15783    60.121048    0.7948388 -77.69575   -67.29706
  27.630909 ]",17.4,522,0,522,0
"[-30.813187    43.296703   -55.78022      0.17582418 -79.07692
 -69.23077     28.175825  ]","[-28.45608     39.28624     60.021812     0.78881156 -77.75063
 -67.40343     27.630909  ]",17.433332,523,0,523,0
"[-30.901098  43.384617 -55.692307   0.       -79.07692  -69.75824
  28.175825]","[-28.523663    39.39633     59.929054     0.78351337 -77.79761
 -67.48949     27.630909  ]",17.466667,524,0,524,0
"[-30.813187  43.64835  -55.516483   0.       -79.07692  -70.63736
  28.175825]","[-28.616053   39.544193   59.795048    0.7757823 -77.85891   -67.598274
  27.630909 ]",17.5,525,0,525,0
"[-30.813187  43.736263 -55.34066    0.       -79.16483  -71.60439
  28.175825]","[-28.696798   39.67668    59.670242    0.7676951 -77.91045   -67.68614
  27.630909 ]",17.533333,526,0,526,0
"[-30.813187  43.912086 -54.98901    0.       -79.25275  -72.39561
  28.175825]","[-28.796457    39.83984     59.51088      0.75352985 -77.97197
 -67.78657     27.630909  ]",17.566668,527,0,527,0
"[-30.813187  44.263737 -54.373627   0.       -79.16483  -72.57143
  28.175825]","[-28.897047   40.01044    59.34201     0.7341088 -78.03315   -67.89147
  27.630909 ]",17.6,528,0,528,0
"[-30.813187  44.615383 -53.758244   0.       -79.07692  -72.65934
  28.175825]","[-28.98402     40.158524    59.192696     0.71425545 -78.08444
 -67.9904      27.630909  ]",17.633333,529,0,529,0
"[-30.725275  44.615383 -53.406593   0.       -79.07692  -72.65934
  28.175825]","[-29.06966    40.31009    59.03833     0.6920539 -78.1357    -68.103386
  27.630909 ]",17.666666,530,0,530,0
"[-30.637363  44.79121  -53.23077    0.       -78.98901  -72.57143
  28.175825]","[-29.162304    40.47858     58.862503     0.66604614 -78.19139
 -68.24163     27.630909  ]",17.7,531,0,531,0
"[-30.54945   45.054947 -53.054947   0.       -78.98901  -72.57143
  28.175825]","[-29.259142   40.66578    58.661385    0.6364865 -78.250275  -68.4095
  27.630909 ]",17.733334,532,0,532,0
"[-30.373627  45.054947 -52.87912    0.       -78.9011   -72.57143
  28.175825]","[-29.340015    40.828453    58.48012      0.61073303 -78.29791
 -68.56162     27.630909  ]",17.766666,533,0,533,0
"[-30.285715  45.142857 -52.79121    0.       -78.9011   -72.57143
  28.175825]","[-29.430552    41.023254    58.254467     0.58007133 -78.35076
 -68.74784     27.630909  ]",17.8,534,0,534,0
